DATA,TMAX,TMIN,ETP
5/11/2012,27.6,18.4,3.52696750944351
6/11/2012,25.5,16.7,3.24467293132858
7/11/2012,25.8,18.5,3.41547962485403
8/11/2012,25.7,17.7,3.35507208317959
9/11/2012,24.4,17.5,3.24761831947265
10/11/2012,23,17.3,3.13162365860507
11/11/2012,26.9,17.7,3.47446329868463
12/11/2012,27,17,4.2170607289491
13/11/2012,28.1,18.2,3.6243930585382
14/11/2012,26.9,17.1,3.45239340273441
15/11/2012,27.4,16.2,3.42880377136091
16/11/2012,27.4,17.1,3.50735792529654
17/11/2012,28.4,18.2,3.68082775824526
18/11/2012,28.3,18.1,3.67276226393526
19/11/2012,27.6,17.2,3.55339977740646
20/11/2012,28,17,4.45062994155216
21/11/2012,25,18.4,3.45594646251213
22/11/2012,26,16.7,3.4066352470481
23/11/2012,27,16.7,3.49282325680494
24/11/2012,28.4,19.7,3.85136665885348
25/11/2012,28.3,19.9,3.86606309671497
26/11/2012,25,19.5,3.5752944321851
27/11/2012,25.6,18.8,3.57308031163001
28/11/2012,23.9,19.6,3.50619040652213
29/11/2012,29.3,17.5,3.77795937919088
30/11/2012,28.6,17.6,3.73506098750695
1/11/2013,30,17,2.9519571138776
2/11/2013,28.2,17.8,3.30871066210301
3/11/2013,29.4,15,3.20591090234907
4/11/2013,29.1,14.7,3.17460007923436
5/11/2013,22.6,17.2,2.8954954481642
6/11/2013,22.9,17.2,2.92810830770865
7/11/2013,25.2,17,3.0926859208048
8/11/2013,25.9,17.8,3.21412444868078
9/11/2013,29.9,16.8,3.44693390464116
10/11/2013,29.9,18.8,3.60708586270085
11/11/2013,31,16.7,3.54514226616673
12/11/2013,28.7,17.4,3.43779551918863
13/11/2013,25.1,16.7,3.1274835684919
14/11/2013,24.8,17.9,3.20524964560377
15/11/2013,28.2,17.8,3.46403637661857
16/11/2013,28.5,18.6,3.55804444552947
17/11/2013,29.5,16.9,3.51600403793321
18/11/2013,27,17,3.34425920723176
19/11/2013,29,14.8,3.33896663765436
20/11/2013,30.4,15.9,3.53984656026575
21/11/2013,30.4,15.2,3.4962982267527
22/11/2013,29.8,16.8,3.58298006160928
23/11/2013,28.2,18.1,3.56967735058107
24/11/2013,22.8,17.7,3.13088523891183
25/11/2013,25.4,17.7,3.3406288680017
26/11/2013,27.6,17.9,3.53570413068314
27/11/2013,26.4,17.6,3.42772163995793
28/11/2013,25.7,17.2,3.35022046799845
29/11/2013,28.1,16.5,3.49131599159403
30/11/2013,26.8,17.7,3.4916251459473
1/11/2014,27.6,17,2.90723563698324
2/11/2014,30,16.8,3.06450740270131
3/11/2014,31,15.3,3.04552075220133
4/11/2014,29,15.8,2.96019018765159
5/11/2014,29,16.3,3.00673467593137
6/11/2014,29.6,15,2.97358502326758
7/11/2014,30.9,18.7,3.32175894429166
8/11/2014,27.7,17.1,3.01367758499033
9/11/2014,29,17.5,3.14191590646976
10/11/2014,26.6,17.7,3.0064761806133
11/11/2014,28,17.7,3.11509592230987
12/11/2014,28.2,15.7,3.00544536367161
13/11/2014,25.6,17,2.92907240763941
14/11/2014,26.6,16.9,3.00380869675811
15/11/2014,28.4,16.7,3.12757413830584
16/11/2014,28.4,15.5,3.05723250813261
17/11/2014,28.9,15.4,3.09802318048176
18/11/2014,24,16.1,2.81595510340339
19/11/2014,27.2,14.5,2.94036062468656
20/11/2014,28.2,13.7,2.96649690125619
21/11/2014,30.2,16.3,3.30544321763017
22/11/2014,26.1,18.2,3.16161008789738
23/11/2014,25.2,17.1,3.03077150284035
24/11/2014,26.2,17,3.10731088267065
25/11/2014,26.4,18.4,3.23479298255042
26/11/2014,24.6,19.1,3.16735213384798
27/11/2014,24.8,18,3.11374887390522
28/11/2014,26,16.4,3.09605466949742
29/11/2014,28.4,16.8,3.3125451094876
30/11/2014,29.5,17.1,3.42741874847882
1/11/2015,27.2,17.1,2.65417976168415
2/11/2015,28.8,17.3,2.77362699591993
3/11/2015,30.9,14.8,2.76123179457517
4/11/2015,32.8,14.1,2.84588116541224
5/11/2015,32.1,14.8,2.85818571021501
6/11/2015,33.6,18.1,3.16444077180727
7/11/2015,33.8,16.7,3.10456318293359
8/11/2015,32,17.3,3.04418709842534
9/11/2015,33.4,14.8,2.98949684157837
10/11/2015,32.1,15.6,2.9717082670871
11/11/2015,32.6,14.4,2.94124526814406
12/11/2015,34.1,16,3.14937469345274
13/11/2015,34.2,15.8,3.15730298341365
14/11/2015,31.7,18.9,3.20967936115412
15/11/2015,28.6,17.3,2.92477690906495
16/11/2015,29.3,17.8,3.01489909253875
17/11/2015,29.7,17.7,3.04792145913702
18/11/2015,28.6,16.4,2.90677967366117
19/11/2015,28.6,17.2,2.97193123620332
20/11/2015,28.8,16.9,2.97893875807475
21/11/2015,29.7,15.7,2.9728341043299
22/11/2015,30.2,20.7,3.3480994878412
23/11/2015,28.4,18.3,3.08573396793146
24/11/2015,29.9,16.1,3.05319635966541
25/11/2015,29.8,12.6,2.82690594140236
26/11/2015,30.7,15.7,3.10745191562768
27/11/2015,29.8,18.4,3.24239418742263
28/11/2015,27.2,16.5,2.95272527124147
29/11/2015,29.2,15.3,3.02004943650772
30/11/2015,30.6,18.3,3.33322080089612
1/11/2016,23.2,16.9,2.22314765757394
2/11/2016,26.8,14.8,2.31182912401501
3/11/2016,29.8,15.6,2.52931656354887
4/11/2016,30.4,16.2,2.60293723039355
5/11/2016,30,17.1,2.63799301490781
6/11/2016,27.5,16.7,2.48252393382996
7/11/2016,24.8,16.1,2.30385611555162
8/11/2016,28.5,14.9,2.45201988439073
9/11/2016,27.6,16,2.47094566544942
10/11/2016,25.2,16.8,2.38785276398124
11/11/2016,29.5,15.1,2.54397361562502
12/11/2016,24,18.6,2.43805555306343
13/11/2016,22,17.5,2.26841710870761
14/11/2016,21,17,2.1899569978867
15/11/2016,28.2,16.7,2.59691433778325
16/11/2016,27.2,15.5,2.47873629891149
17/11/2016,29,16.6,2.6569848697918
18/11/2016,29,16.2,2.64370998270359
19/11/2016,27,16.9,2.57762127216464
20/11/2016,27.4,17.3,2.63492409908442
21/11/2016,24.2,17.8,2.485658002539
22/11/2016,25.4,17.1,2.52543802618633
23/11/2016,28.7,16.5,2.69689990168532
24/11/2016,26,17.2,2.58827462087484
25/11/2016,28.6,16.7,2.72549464024236
26/11/2016,30,15.7,1.89721396826391
27/11/2016,28.7,18.6,2.87015307300637
28/11/2016,29.2,17.5,2.84599728501153
29/11/2016,28.8,17.4,2.82779813650863
30/11/2016,30,17,2.88939543758176
