DATA,TMAX,TMIN,ETP
6/10/2016,25.8,14.6,2.1963459227604
7/10/2016,29.6,11.9,2.25422831761531
8/10/2016,31.8,17,3.4521794710207
9/10/2016,31.2,13.5,2.42485905604191
10/10/2016,31.1,17,2.60809420688798
11/10/2016,30.5,16.4,2.54218360956854
12/10/2016,30.5,17,2.57418831364671
13/10/2016,30.3,17.5,2.59026411070637
14/10/2016,29.4,17.3,2.53080855745211
15/10/2016,31.8,17.3,2.66138026272518
16/10/2016,33.1,17.8,2.75983366367745
17/10/2016,33.6,17,2.74480711933541
18/10/2016,32.9,16,2.65413285459003
19/10/2016,34,15.2,2.67231359224102
20/10/2016,28.8,17.8,2.53321748461111
21/10/2016,29.8,17,2.54654888194669
22/10/2016,28.8,13.3,2.29331025430006
23/10/2016,29.8,13.7,2.37246063747193
24/10/2016,32,15.4,2.58863679998317
25/10/2016,32.3,13.8,2.52133264705314
26/10/2016,32.2,12.9,2.47055783829044
27/10/2016,29.6,17,2.55708893622623
28/10/2016,30.1,17.8,2.6332272518238
29/10/2016,28.8,15.9,2.46209045846314
30/10/2016,26,12.7,2.13599911120878
31/10/2016,28,16.6,2.46699194419326
